GCF NAME																		
B1109	B1109.1	B1109.2																
GCF_002302335	NZ_CP023349.1	NZ_CP023350.1	NZ_CP023351.1	NZ_CP023352.1														
GCF_002310555	NZ_CP023359.1	NZ_CP023360.1	NZ_CP023361.1	NZ_CP023362.1														
GCF_002310575	NZ_CP023357.1	NZ_CP023358.1																
GCF_002310595	NZ_CP023364.1	NZ_CP023365.1	NZ_CP023363.1															
GCF_002310615	NZ_CP023386.1	NZ_CP023387.1																
GCF_002310635	NZ_CP023388.1	NZ_CP023389.1																
GCF_002310655	NZ_CP023353.1	NZ_CP023354.1	NZ_CP023355.1	NZ_CP023356.1														
GCF_002310675	NZ_CP023377.1	NZ_CP023379.1	NZ_CP023380.1	NZ_CP023381.1	NZ_CP023382.1	NZ_CP023378.1												
GCF_002310695	NZ_CP023366.1	NZ_CP023368.1	NZ_CP023369.1	NZ_CP023370.1	NZ_CP023367.1													
GCF_002310715	NZ_CP023383.1	NZ_CP023385.1	NZ_CP023384.1															
GCF_002310735	NZ_CP023371.1	NZ_CP023374.1	NZ_CP023375.1	NZ_CP023373.1	NZ_CP023376.1	NZ_CP023372.1												
GCF_002357875	NZ_AP017620.1	NZ_AP017621.1	NZ_AP017622.1															
GCF_002357895	NZ_AP017617.1	NZ_AP017618.1	NZ_AP017619.1															
GCF_002357915	NZ_AP017610.1	NZ_AP017611.1	NZ_AP017612.1	NZ_AP017613.1	NZ_AP017614.1	NZ_AP017615.1	NZ_AP017616.1											
GCF_002393365	NZ_CP023535.1	NZ_CP023534.1	NZ_CP023533.1	NZ_CP023532.1														
GCF_002393465	NZ_CP023531.1	NZ_CP023530.1																
GCF_002494365	NZ_CP030919.1	NZ_CP030920.1	NZ_CP030921.1	NZ_CP030922.1														
GCF_002587005	NZ_CP023815.1	NZ_CP023816.1																
GCF_002589795	NZ_CP023899.1	NZ_CP023903.1	NZ_CP023895.1	NZ_CP023896.1	NZ_CP023897.1	NZ_CP023905.1	NZ_CP023900.1	NZ_CP023898.1	NZ_CP023904.1	NZ_CP023902.1	NZ_CP023901.1							
GCF_002591135	NZ_CP023960.1	NZ_CP023959.1	NZ_CP023961.1	NZ_CP023957.1	NZ_CP023958.1													
GCF_002716885	NZ_CP015244.1	NZ_CP015245.1	NZ_CP015246.1															
GCF_002741175	NZ_CP024228.1	NZ_CP024229.1	NZ_CP024230.1	NZ_CP024231.1														
GCF_002741195	NZ_CP024232.1	NZ_CP024233.1	NZ_CP024234.1	NZ_CP024235.1	NZ_CP024236.1	NZ_CP024237.1												
GCF_002741255	NZ_CP024240.1	NZ_CP024241.1	NZ_CP024242.1															
GCF_002741295	NZ_CP024256.1	NZ_CP024254.1	NZ_CP024255.1															
GCF_002741315	NZ_CP024257.1	NZ_CP024258.1	NZ_CP024259.1															
GCF_002741335	NZ_CP024260.1	NZ_CP024261.1	NZ_CP024262.1															
GCF_002741355	NZ_CP024278.1	NZ_CP024279.1	NZ_CP024280.1	NZ_CP024281.1														
GCF_002741435	NZ_CP024223.1	NZ_CP024224.1	NZ_CP024225.1	NZ_CP024226.1	NZ_CP024227.1													
GCF_002741455	NZ_CP024243.1	NZ_CP024244.1																
GCF_002741475	NZ_CP024245.1	NZ_CP024246.1	NZ_CP024247.1	NZ_CP024248.1														
GCF_002741495	NZ_CP024263.1	NZ_CP024264.1	NZ_CP024265.1															
GCF_002741535	NZ_CP024269.1	NZ_CP024270.1	NZ_CP024271.1	NZ_CP024272.1														
GCF_002741555	NZ_CP024273.1	NZ_CP024274.1																
GCF_002741575	NZ_CP024275.1	NZ_CP024276.1	NZ_CP024277.1															
GCF_002741595	NZ_CP024289.1	NZ_CP024290.1	NZ_CP024291.1	NZ_CP024292.1														
GCF_002761835	NZ_CP024090.1																	
GCF_002763515	NZ_CP024650.2	NZ_CP024651.1	NZ_CP024652.2															
GCF_002763995	NZ_CP024720.1	NZ_CP024721.1	NZ_CP024722.1															
GCF_002764015	NZ_CP024717.1	NZ_CP024718.1	NZ_CP024719.1															
GCF_002786655	NZ_CP024830.1	NZ_CP024831.1	NZ_CP024832.1	NZ_CP024833.1														
GCF_002787215	NZ_CP024851.1	NZ_CP024852.1	NZ_CP024853.1	NZ_CP024854.1														
GCF_002787315	NZ_CP024859.1	NZ_CP024860.1	NZ_CP024861.1															
GCF_002787545	NZ_CP024815.1	NZ_CP024816.1	NZ_CP024817.1	NZ_CP024818.1														
GCF_002787645	NZ_CP024826.1	NZ_CP024827.1	NZ_CP024828.1	NZ_CP024829.1														
GCF_002787935	NZ_CP024821.1	NZ_CP024822.1	NZ_CP024823.1	NZ_CP024824.1	NZ_CP024825.1													
GCF_002788115	NZ_CP024862.1	NZ_CP024863.1	NZ_CP024864.1	NZ_CP024865.1														
GCF_002788295	NZ_CP024855.1	NZ_CP024856.1	NZ_CP024857.1	NZ_CP024858.1														
GCF_002796445	NZ_CP024889.1	NZ_CP024888.1																
GCF_002796585	NZ_CP024886.1	NZ_CP024887.1																
GCF_002803805	NZ_CP024978.1	NZ_CP024975.1	NZ_CP024976.1	NZ_CP024977.1														
GCF_002803905	NZ_CP024801.1	NZ_CP024802.1	NZ_CP024803.1	NZ_CP024804.1	NZ_CP024805.1	NZ_CP024806.1												
GCF_002811555	NZ_CP027205.2	NZ_CP027199.1	NZ_CP027202.2	NZ_CP027200.1	NZ_CP027201.2	NZ_CP027203.2	NZ_CP027204.2											
GCF_002812545	NZ_CP025048.1																	
GCF_002843685	NZ_CP025268.1																	
GCF_002844165	NZ_CP022407.1	NZ_CP022408.1																
GCF_002844685	NZ_CP025328.1	NZ_CP025329.1																
GCF_002846135	NZ_CP025401.1	NZ_CP025402.1	NZ_CP025403.1															
GCF_002848225	NZ_CP025520.1																	
GCF_002850675	NZ_CP025950.3	NZ_CP025945.2	NZ_CP025946.1	NZ_CP025947.3	NZ_CP025944.3	NZ_CP025948.1	NZ_CP025949.1											
GCF_002853655	NZ_CP024134.1	NZ_CP024135.1	NZ_CP024136.1	NZ_CP024137.1														
GCF_002853715	NZ_CP024138.1	NZ_CP024139.1	NZ_CP024140.1															
GCF_002853805	NZ_CP024141.1	NZ_CP024142.1	NZ_CP024143.1	NZ_CP024144.1	NZ_CP024145.1	NZ_CP024146.1												
GCF_002854065	NZ_CP024147.1	NZ_CP024148.1	NZ_CP024149.1	NZ_CP024150.1	NZ_CP024151.1	NZ_CP024152.1	NZ_CP024153.1	NZ_CP024154.1										
GCF_002855325	NZ_CP024127.1	NZ_CP024128.1	NZ_CP024129.1	NZ_CP024130.1														
GCF_002855415	NZ_CP024131.1	NZ_CP024132.1	NZ_CP024133.1															
GCF_002859105	NZ_CP025251.1	NZ_CP025252.1	NZ_CP025253.1															
GCF_002860085	NZ_CP019051.1	NZ_CP019052.1	NZ_CP019053.1	NZ_CP019054.1	NZ_CP019055.1													
GCF_002860105	NZ_CP019071.1	NZ_CP019072.1	NZ_CP019073.1	NZ_CP019074.1	NZ_CP019075.1	NZ_CP019076.1												
GCF_002863665	NZ_CP024056.1	NZ_CP024055.1	NZ_CP024054.1	NZ_CP024053.1														
GCF_002863685	NZ_CP024618.1	NZ_CP024617.1	NZ_CP024616.1	NZ_CP024615.1														
GCF_002863845	NZ_CP022279.1	NZ_CP022280.1	NZ_CP022281.1															
GCF_002863885	NZ_CP023673.1	NZ_CP023674.1	NZ_CP023675.1															
GCF_002870165	NZ_CP025627.1	NZ_CP025626.1	NZ_CP025625.1															
GCF_002879975	NZ_CP025747.1																	
GCF_002887715	NZ_CP025716.1																	
GCF_002893905	NZ_CP025753.1	NZ_CP025751.1	NZ_CP025752.1															
GCF_002899475	NZ_CP026085.1																	
GCF_002899495	NZ_CP026026.1																	
GCF_002899515	NZ_CP026027.1																	
GCF_002899535	NZ_CP026028.1																	
GCF_002900305	NZ_CP025703.1																	
GCF_002903105	NZ_CP026202.1	NZ_CP026209.1	NZ_CP026207.1	NZ_CP026206.1	NZ_CP026205.1	NZ_CP026203.1	NZ_CP026204.1	NZ_CP026208.1										
GCF_002903125	NZ_CP026199.1	NZ_CP026201.1	NZ_CP026200.1															
GCF_002925525	NZ_CP025707.1	NZ_CP025708.1	NZ_CP025711.1	NZ_CP025710.1	NZ_CP025709.1													
GCF_002934025	NZ_CP026612.1																	
GCF_002934895	NZ_CP026399.1	NZ_CP026400.1	NZ_CP026401.1	NZ_CP026405.1	NZ_CP026402.1	NZ_CP026403.1	NZ_CP026404.1											
GCF_002944935	NZ_CP014111.1	NZ_CP014110.1	NZ_CP014112.1	NZ_CP014109.1														
GCF_002945135	NZ_CP026580.3	NZ_CP026572.2	NZ_CP026578.2	NZ_CP026579.1	NZ_CP026573.2	NZ_CP026574.2	NZ_CP026575.2	NZ_CP026577.2	NZ_CP026576.2									
GCF_002946715	NZ_CP026723.1	NZ_CP026724.1	NZ_CP026725.1	NZ_CP026726.1	NZ_CP026727.1	NZ_CP026728.1												
GCF_002948655	NZ_CP026755.1	NZ_CP026754.1																
GCF_002951655	NZ_CP019273.1	NZ_CP019274.1	NZ_CP021100.1	NZ_CP021099.1	NZ_CP019275.1	NZ_CP019276.1	NZ_CP019277.1	NZ_CP019278.1	NZ_CP019279.1	NZ_CP021103.1	NZ_CP021102.1	NZ_CP021101.1						
GCF_002951675	NZ_CP019243.1	NZ_CP019244.1																
GCF_002951695	NZ_CP019245.1	NZ_CP019246.1	NZ_CP019247.1	NZ_CP019248.1	NZ_CP019249.1													
GCF_002951715	NZ_CP019250.1	NZ_CP019251.1	NZ_CP019252.1	NZ_CP019253.1	NZ_CP019254.1	NZ_CP019255.1												
GCF_002951735	NZ_CP019280.1	NZ_CP019281.1	NZ_CP019282.1	NZ_CP019283.1	NZ_CP019284.1													
GCF_002951755	NZ_CP019256.1	NZ_CP019257.1	NZ_CP019258.1															
GCF_002951775	NZ_CP019259.1	NZ_CP019260.1	NZ_CP019261.1	NZ_CP019262.1	NZ_CP019263.1	NZ_CP019264.1	NZ_CP019265.1	NZ_CP019266.1										
GCF_002951795	NZ_CP019267.1	NZ_CP019268.1	NZ_CP019269.1	NZ_CP019270.1														
GCF_002951855	NZ_CP019455.1	NZ_CP019456.1																
GCF_002952095	NZ_CP021726.1	NZ_CP021727.1	NZ_CP021728.1	NZ_CP021729.1	NZ_CP021730.1													
GCF_002952695	NZ_CP025318.1																	
GCF_002952855	NZ_CP026346.1																	
GCF_002952875	NZ_CP026348.1																	
GCF_002952895	NZ_CP026349.1																	
GCF_002952915	NZ_CP026354.1																	
GCF_002952935	NZ_CP026355.1																	
GCF_002952955	NZ_CP026359.1																	
GCF_002952995	NZ_CP026343.1																	
GCF_002953015	NZ_CP026342.1																	
GCF_002953035	NZ_CP026345.1																	
GCF_002953055	NZ_CP026351.1																	
GCF_002953075	NZ_CP026356.1																	
GCF_002953095	NZ_CP026360.1																	
GCF_002953435	NZ_CP026491.1	NZ_CP026493.1	NZ_CP026494.1	NZ_CP026492.1														
GCF_002953455	NZ_CP026473.1	NZ_CP026474.1	NZ_CP026475.1	NZ_CP026476.1														
GCF_002953755	NZ_CP026344.1																	
GCF_002953775	NZ_CP026347.1																	
GCF_002953795	NZ_CP026350.1																	
GCF_002953815	NZ_CP026352.1																	
GCF_002953835	NZ_CP026353.1																	
GCF_002953855	NZ_CP026357.1																	
GCF_002953875	NZ_CP026358.1																	
GCF_002953895	NZ_CP026361.1																	
GCF_002966755	NZ_CP020025.1																	
GCF_002968715	NZ_CP027140.1	NZ_CP027137.1	NZ_CP027138.1	NZ_CP027135.1	NZ_CP027136.1	NZ_CP027139.1												
GCF_002968735	NZ_CP027134.1	NZ_CP027130.1	NZ_CP027132.1	NZ_CP027131.1	NZ_CP027133.1	NZ_CP027129.1												
GCF_002968935	NZ_CP019271.1	NZ_CP019272.1	NZ_CP021087.1															
GCF_002983645	NZ_CP027394.1	NZ_CP027395.1	NZ_CP027392.1	NZ_CP027396.1	NZ_CP027393.1													
GCF_002993265	NZ_CP027430.1																	
GCF_002996665	NZ_CP027255.1	NZ_CP027256.1	NZ_CP027257.1	NZ_CP027258.1	NZ_CP027259.1													
GCF_002996945	NZ_CP027534.1	NZ_CP027535.1	NZ_CP027537.1	NZ_CP027536.1														
GCF_002999075	NZ_CP027126.1	NZ_CP027128.1	NZ_CP027127.1	NZ_CP027125.1														
GCF_003013205	NZ_CP027105.1	NZ_CP027106.1																
GCF_003017375	NZ_CP027219.1	NZ_CP027220.1																
GCF_003017455	NZ_CP027221.1	NZ_CP027222.1	NZ_CP027223.1															
GCF_003017555	NZ_CP027307.1	NZ_CP027308.1	NZ_CP027309.1															
GCF_003017615	NZ_CP027310.1	NZ_CP027311.1																
GCF_003017675	NZ_CP027319.1	NZ_CP027320.1	NZ_CP027321.1															
GCF_003017765	NZ_CP027323.1	NZ_CP027324.1																
GCF_003017805	NZ_CP027325.1	NZ_CP027326.1	NZ_CP027327.1															
GCF_003017915	NZ_CP027338.1	NZ_CP027339.1																
GCF_003017935	NZ_CP027340.1	NZ_CP027341.1																
GCF_003017975	NZ_CP027347.1	NZ_CP027348.1																
GCF_003017995	NZ_CP027368.1	NZ_CP027369.1	NZ_CP027370.1															
GCF_003018035	NZ_CP027390.1	NZ_CP027391.1																
GCF_003018055	NZ_CP027442.1	NZ_CP027443.1	NZ_CP027444.1															
GCF_003018075	NZ_CP027445.1	NZ_CP027446.1																
GCF_003018095	NZ_CP027452.1	NZ_CP027453.1																
GCF_003018115	NZ_CP027457.1	NZ_CP027458.1																
GCF_003018135	NZ_CP027472.1	NZ_CP027473.1																
GCF_003018155	NZ_CP027548.1	NZ_CP027549.1																
GCF_003018195	NZ_CP027366.1	NZ_CP027367.1																
GCF_003018215	NZ_CP027371.1	NZ_CP027372.1																
GCF_003018235	NZ_CP027437.1	NZ_CP027438.1	NZ_CP027439.1															
GCF_003018255	NZ_CP027440.1	NZ_CP027441.1																
GCF_003018275	NZ_CP027449.1	NZ_CP027450.1	NZ_CP027451.1															
GCF_003018315	NZ_CP027555.1	NZ_CP027554.1	NZ_CP027556.1															
GCF_003018335	NZ_CP027579.1	NZ_CP027580.1	NZ_CP027581.1															
GCF_003018355	NZ_CP027584.1	NZ_CP027585.1																
GCF_003018375	NZ_CP027587.1	NZ_CP027588.1																
GCF_003018395	NZ_CP027591.1	NZ_CP027589.1	NZ_CP027590.1	NZ_CP027592.1														
GCF_003018455	NZ_CP027599.1	NZ_CP027600.1	NZ_CP027601.1															
GCF_003018475	NZ_CP027550.1	NZ_CP027551.1																
GCF_003018495	NZ_CP027552.1	NZ_CP027553.1																
GCF_003018535	NZ_CP027573.1	NZ_CP027574.1	NZ_CP027575.1	NZ_CP027576.1														
GCF_003018555	NZ_CP027577.1	NZ_CP027578.1																
GCF_003018575	NZ_CP027582.1	NZ_CP027583.1																
GCF_003018615	NZ_CP027586.1																	
GCF_003018635	NZ_CP027597.1	NZ_CP027598.1																
GCF_003018655	NZ_CP027312.1																	
GCF_003018695	NZ_CP027317.1	NZ_CP027318.1																
GCF_003018715	NZ_CP027331.1	NZ_CP027332.1	NZ_CP027333.1	NZ_CP027334.1														
GCF_003018755	NZ_CP027342.1	NZ_CP027343.1																
GCF_003018775	NZ_CP027351.1	NZ_CP027350.1																
GCF_003018795	NZ_CP027352.1	NZ_CP027353.1	NZ_CP027354.1															
GCF_003018815	NZ_CP027355.1	NZ_CP027356.1	NZ_CP027357.1	NZ_CP027358.1														
GCF_003018835	NZ_CP027361.1	NZ_CP027359.1																
GCF_003018855	NZ_CP027373.1	NZ_CP027374.1	NZ_CP027375.1															
GCF_003018875	NZ_CP027380.1	NZ_CP027381.1	NZ_CP027382.1	NZ_CP027383.1	NZ_CP027384.1	NZ_CP027385.1												
GCF_003018895	NZ_CP027387.1	NZ_CP027386.1																
GCF_003018915	NZ_CP027388.1	NZ_CP027389.1																
GCF_003018935	NZ_CP027435.1	NZ_CP027436.1																
GCF_003018995	NZ_CP027362.1																	
GCF_003019015	NZ_CP027363.1	NZ_CP027364.1																
GCF_003019035	NZ_CP027447.1	NZ_CP027448.1																
GCF_003019055	NZ_CP027454.1	NZ_CP027455.1	NZ_CP027456.1															
GCF_003019075	NZ_CP027459.1	NZ_CP027460.1																
GCF_003019095	NZ_CP027461.1																	
GCF_003019115	NZ_CP027462.1	NZ_CP027463.1																
GCF_003019155	NZ_CP027544.1	NZ_CP027545.1																
GCF_003019175	NZ_CP027546.1	NZ_CP027547.1																
GCF_003019215	NZ_CP027766.1	NZ_CP027767.1																
GCF_003020885	NZ_CP026853.1	NZ_CP026854.1	NZ_CP026855.1															
GCF_003030025	NZ_CP028166.1	NZ_CP028168.1	NZ_CP028167.1															
GCF_003030245	NZ_CP028192.1	NZ_CP028195.1	NZ_CP028193.1	NZ_CP028194.1														
GCF_003030365	NZ_CP027701.1	NZ_CP027703.1																
GCF_003031225	NZ_CP019961.1																	
GCF_003031735	NZ_CP020509.1	NZ_CP020510.1	NZ_CP020511.1	NZ_CP020512.1	NZ_CP020513.1													
GCF_003031775	NZ_CP020514.1	NZ_CP020515.1																
GCF_003031795	NZ_CP020516.1	NZ_CP020519.1	NZ_CP020518.1	NZ_CP020517.1														
GCF_003031815	NZ_CP020520.1	NZ_CP020524.1	NZ_CP020523.1	NZ_CP020522.1	NZ_CP020521.1													
GCF_003033905	NZ_CP027118.1	NZ_CP027119.1	NZ_CP027120.1															
GCF_003043915	NZ_CP027103.1																	
GCF_003051985	NZ_CP028578.2	NZ_CP028575.2	NZ_CP028577.1	NZ_CP028576.1														
GCF_003052645	NZ_CP028702.1																	
GCF_003052665	NZ_CP028703.1																	
GCF_003073815	NZ_CP029108.1	NZ_CP029103.1	NZ_CP029104.1	NZ_CP029105.1	NZ_CP029106.1	NZ_CP029107.1												
GCF_003073835	NZ_CP029115.1	NZ_CP029113.1	NZ_CP029114.1	NZ_CP029116.1	NZ_CP029117.1	NZ_CP029118.1	NZ_CP029119.1	NZ_CP029120.1	NZ_CP029121.1									
GCF_003073875	NZ_CP029111.1	NZ_CP029109.1	NZ_CP029110.1	NZ_CP029112.1														
GCF_003073955	NZ_CP029122.1	NZ_CP029123.1																
GCF_003076395	NZ_CP020545.1	NZ_CP020546.1	NZ_CP020547.1	NZ_CP020548.1														
GCF_003095635	NZ_CP029164.1																	
GCF_003111785	NZ_CP029180.1	NZ_CP029181.1	NZ_CP029182.1	NZ_CP029183.1	NZ_CP029184.1													
GCF_003112145	NZ_CP028110.1	NZ_CP028111.1																
GCF_003112165	NZ_CP028112.1	NZ_CP028113.1	NZ_CP028114.1															
GCF_003112185	NZ_CP028116.1	NZ_CP028115.1																
GCF_003112205	NZ_CP028122.1	NZ_CP028120.1	NZ_CP028121.1	NZ_CP028123.1														
GCF_003112225	NZ_CP028126.1	NZ_CP028125.1	NZ_CP028124.1															
GCF_003112245	NZ_CP028117.1	NZ_CP028118.1	NZ_CP028119.1															
GCF_003122105	NZ_CP029242.1	NZ_CP029243.1	NZ_CP029244.1	NZ_CP029245.1														
GCF_003172465	NZ_CP034595.1																	
GCF_003176855	NZ_CP028381.1	NZ_CP028382.1	NZ_CP028383.1															
GCF_003180975	NZ_CP029574.1	NZ_CP029575.1																
GCF_003180995	NZ_CP029579.1	NZ_CP029580.1	NZ_CP029581.1															
GCF_003181035	NZ_CP029576.1	NZ_CP029577.1	NZ_CP029578.1															
GCF_003194345	NZ_CP028483.1	NZ_CP028484.1	NZ_CP028485.1	NZ_CP028486.1														
GCF_003203755	NZ_CP029692.1	NZ_CP029690.1	NZ_CP029691.1															
GCF_003204155	NZ_CP029741.1	NZ_CP029742.1	NZ_CP029743.1	NZ_CP029744.1														
GCF_003204955	NZ_CP029747.1	NZ_CP029748.1																
GCF_003231115	NZ_CP029492.1	NZ_CP029493.1																
GCF_003254065	NZ_CP029973.1	NZ_CP029974.1	NZ_CP029975.1	NZ_CP029976.1	NZ_CP029977.1	NZ_CP029978.1												
GCF_003268695	NZ_CP029369.1	NZ_CP029365.1	NZ_CP029368.1	NZ_CP029366.1	NZ_CP029367.1													
GCF_003287245	NZ_CP029371.1																	
GCF_003288275	NZ_CP028432.1	NZ_CP028433.1	NZ_CP028434.1															
GCF_003288295	NZ_CP028429.1	NZ_CP028430.1	NZ_CP028431.1															
GCF_003288415	NZ_CP030331.1	NZ_CP030329.1	NZ_CP030332.1	NZ_CP030330.1														
GCF_003288455	NZ_CP030337.1	NZ_CP030335.1	NZ_CP030340.1	NZ_CP030339.1	NZ_CP030336.1	NZ_CP030338.1	NZ_CP030333.1	NZ_CP030334.1										
GCF_003290205	NZ_CP029981.1	NZ_CP029979.1	NZ_CP029980.1	NZ_CP029982.1														
GCF_003308955	NZ_CP030767.1	NZ_CP030766.1	NZ_CP030765.1															
GCF_003308975	NZ_CP030768.1	NZ_CP030769.1	NZ_CP030770.1															
GCF_003325975	NZ_CP030939.1	NZ_CP030940.1																
GCF_003336405	NZ_CP031105.1	NZ_CP031106.1	NZ_CP031107.1	NZ_CP031108.1	NZ_CP031109.1	NZ_CP031110.1	NZ_CP031111.1											
GCF_003342715	NZ_CP031134.1	NZ_CP031139.1	NZ_CP031135.1	NZ_CP031136.1	NZ_CP031137.1	NZ_CP031138.1												
GCF_003344465	NZ_CP030111.1	NZ_CP030112.1	NZ_CP030113.1	NZ_CP030114.1	NZ_CP030115.1	NZ_CP030116.1												
GCF_003346835	NZ_CP031215.1	NZ_CP031216.1																
GCF_003351385	NZ_CP031231.1	NZ_CP031232.1	NZ_CP031233.1	NZ_CP031234.1	NZ_CP031235.1													
GCF_003351485	NZ_CP031256.1																	
GCF_003352425	NZ_CP022664.1	NZ_CP023732.1	NZ_CP023733.1	NZ_CP023734.1														
GCF_003355175	NZ_CP031321.1	NZ_CP031323.1	NZ_CP031322.1															
GCF_003367885	NZ_CP031214.1																	
GCF_003399775	NZ_CP042969.1	NZ_CP042970.1	NZ_CP042971.1	NZ_CP042972.1														
GCF_003399795	NZ_CP042973.1	NZ_CP042974.1																
GCF_003399845	NZ_CP042903.1																	
GCF_003399885	NZ_CP042899.1	NZ_CP042900.1																
GCF_003399895	NZ_CP042901.1	NZ_CP042902.1																
GCF_003399945	NZ_CP042893.1	NZ_CP042894.1	NZ_CP042895.1															
GCF_003400045	NZ_CP042896.1	NZ_CP042897.1	NZ_CP042898.1															
GCF_003402955	NZ_CP031546.1	NZ_CP031547.1	NZ_CP031548.1	NZ_CP031549.1	NZ_CP031550.1													
GCF_003410275	NZ_CP031609.1	NZ_CP031610.1																
GCF_003413625	NZ_CP031653.1	NZ_CP031654.1	NZ_CP031655.1	NZ_CP031656.1	NZ_CP031657.1	NZ_CP031658.1												
GCF_003432305	NZ_CP031833.1																	
GCF_003433275	NZ_CP009050.1	NZ_CP009051.1	NZ_CP009052.1	NZ_CP009053.1														
GCF_003443795	NZ_CP029687.1	NZ_CP029688.1																
GCF_003443815	NZ_CP030281.1	NZ_CP030282.1	NZ_CP030283.1	NZ_CP030284.1	NZ_CP030285.1													
GCF_003491165	NZ_CP023061.1	NZ_CP023062.1																
GCF_003546975	NZ_CP022686.1	NZ_CP022687.1	NZ_CP023342.1															
GCF_003570765	NZ_CP012376.1	NZ_CP012377.1																
GCF_003571665	NZ_CP032201.1	NZ_CP032202.1	NZ_CP032203.1															
GCF_003571685	NZ_CP032204.1	NZ_CP032205.1																
GCF_003571765	NZ_CP032237.1	NZ_CP032238.1	NZ_CP032239.1															
GCF_003571785	NZ_CP032261.1	NZ_CP032258.1	NZ_CP032259.1	NZ_CP032260.1	NZ_CP032262.1													
GCF_003571825	NZ_CP032265.1	NZ_CP032263.1	NZ_CP032264.1															
GCF_003586045	NZ_CP019953.1	NZ_CP019954.1	NZ_CP019955.1	NZ_CP019956.1														
GCF_003586065	NZ_CP028379.1	NZ_CP028380.1																
GCF_003591595	NZ_CP022959.1																	
GCF_003627195	NZ_CP032667.1																	
GCF_003627855	NZ_CP032515.1	NZ_CP032517.1	NZ_CP032516.1															
GCF_003667385	NZ_CP032986.1	NZ_CP032988.1	NZ_CP032987.1															
GCF_003667405	NZ_CP032989.1	NZ_CP032991.1	NZ_CP032990.1															
GCF_003667425	NZ_CP032992.1	NZ_CP032994.1	NZ_CP032995.1	NZ_CP032993.1														
GCF_003691425	NZ_CP033096.1	NZ_CP033097.1	NZ_CP033093.1	NZ_CP033095.1	NZ_CP033094.1													
GCF_003697165	NZ_CP033092.2	NZ_CP033091.2																
GCF_003703795	NZ_CP033250.1	NZ_CP033251.1	NZ_CP033252.1															
GCF_003711005	NZ_CP033378.1	NZ_CP033379.1	NZ_CP033380.1															
GCF_003711045	NZ_CP033401.1	NZ_CP033397.1	NZ_CP033400.1	NZ_CP033398.1	NZ_CP033399.1													
GCF_003717595	NZ_CP030240.1																	
GCF_003722195	NZ_CP033605.1																	
GCF_003790525	NZ_CP033635.1	NZ_CP033632.1	NZ_CP033633.1	NZ_CP033634.1	NZ_CP033636.1													
GCF_003812625	NZ_CP033762.1	NZ_CP033761.1	NZ_CP033763.1	NZ_CP033764.1	NZ_CP033765.1	NZ_CP033766.1												
GCF_003812945	NZ_CP033850.1	NZ_CP033847.1	NZ_CP033848.1	NZ_CP033849.1	NZ_CP033851.1	NZ_CP033852.1	NZ_CP033853.1											
GCF_003813145	NZ_CP033884.1	NZ_CP033882.1	NZ_CP033883.1	NZ_CP033880.1	NZ_CP033881.1	NZ_CP033879.1												
GCF_003856575	NZ_CP023834.1	NZ_CP023835.1	NZ_CP023836.1	NZ_CP023837.1	NZ_CP023838.1													
GCF_003856615	NZ_CP023849.1	NZ_CP023850.1	NZ_CP023851.1	NZ_CP023852.1														
GCF_003856635	NZ_CP023853.1	NZ_CP023854.1	NZ_CP023855.1	NZ_CP023856.1	NZ_CP023857.1	NZ_CP023858.1												
GCF_003856655	NZ_CP023826.1	NZ_CP023827.1	NZ_CP023828.1	NZ_CP023829.1	NZ_CP023830.1	NZ_CP023831.1	NZ_CP023832.1	NZ_CP023833.1										
GCF_003856675	NZ_CP023820.1	NZ_CP023821.1	NZ_CP023822.1	NZ_CP023823.1	NZ_CP023824.1	NZ_CP023825.1												
GCF_003856695	NZ_CP023844.1	NZ_CP023845.1	NZ_CP023846.1	NZ_CP023847.1	NZ_CP023848.1													
GCF_003856995	NZ_CP022730.1	NZ_CP022731.1	NZ_CP022732.1	NZ_CP022733.1	NZ_CP022734.1	NZ_CP022735.1												
GCF_003925895	NZ_AP019189.1	NZ_AP018147.1	NZ_AP019190.1															
GCF_003956165	NZ_CP025856.1	NZ_CP025857.1	NZ_CP025858.1															
GCF_003956185	NZ_CP025862.1	NZ_CP025863.1	NZ_CP025864.1															
GCF_003956205	NZ_CP025910.1	NZ_CP025911.1	NZ_CP025912.1															
GCF_003956225	NZ_CP025913.1	NZ_CP025915.1	NZ_CP025914.1															
GCF_003956245	NZ_CP025840.1	NZ_CP025841.1																
GCF_003956265	NZ_CP025851.1	NZ_CP025852.1	NZ_CP025853.1	NZ_CP025854.1	NZ_CP025855.1													
GCF_003956285	NZ_CP025869.1	NZ_CP025870.1	NZ_CP025871.1	NZ_CP025872.1														
GCF_003956305	NZ_CP025903.1	NZ_CP025905.1	NZ_CP025904.1															
GCF_003956325	NZ_CP025920.1	NZ_CP025921.1	NZ_CP025922.1															
GCF_003956345	NZ_CP025842.1	NZ_CP025843.1	NZ_CP025845.1	NZ_CP025846.1	NZ_CP025844.1													
GCF_003956365	NZ_CP025847.1	NZ_CP025848.1																
GCF_003956385	NZ_CP025849.1	NZ_CP025850.1																
GCF_003956405	NZ_CP025859.1	NZ_CP025860.1	NZ_CP025861.1															
GCF_003956425	NZ_CP025865.1	NZ_CP025868.1	NZ_CP025867.1	NZ_CP025866.1														
